factura_nota;n_control;fecha_registro;mes;rif_cliente;fecha_auditoria;fecha_registro;cliente;codigo_producto;producto;estandar;unidad_medida; cajas_devueltas ;display_devueltos;paq_und_devueltas;lote;fecha_vencimiento;chofer;transporte;motivo;Tipo_de_devolucion;responsable;zona;asesor;nota_credito;recibida;comentarios;
50246;2030317;27/3/26;3;J-085189777;27/3/26;25/3/26;DROGUERIA NENA, C.A;GG0710;GOMITAS GUANDY CULEBRITAS 36P X 71G;36; CAJA ;5; -   ; -   ;;;JAIKER QUINTERO;CESARIO PARRA;CLIENTE NO DISPONIBLE;FISICO;VENTAS;EDO. LARA;CALL CENTER I;JOHANA CAMACHO;;SI;REENVIO - AUTORIZADO POR RUBEN
50246;2030317;27/3/26;3;J-085189777;27/3/26;25/3/26;DROGUERIA NENA, C.A;GG0711;GOMITAS GUANDY OSITOS 36P X 71G;36; CAJA ;2; -   ; -   ;;;JAIKER QUINTERO;CESARIO PARRA;CLIENTE NO DISPONIBLE;FISICO;VENTAS;EDO. LARA;CALL CENTER I;JOHANA CAMACHO;;SI;REENVIO - AUTORIZADO POR RUBEN
50246;2030317;27/3/26;3;J-085189777;27/3/26;25/3/26;DROGUERIA NENA, C.A;GG0712;GOMITAS GUANDY BANANA 36P X 71G;36; CAJA ;2; -   ; -   ;;;JAIKER QUINTERO;CESARIO PARRA;CLIENTE NO DISPONIBLE;FISICO;VENTAS;EDO. LARA;CALL CENTER I;JOHANA CAMACHO;;SI;REENVIO - AUTORIZADO POR RUBEN
50246;2030317;27/3/26;3;J-085189777;27/3/26;25/3/26;DROGUERIA NENA, C.A;GG0714;GOMITAS GUANDY CORAZONES 36P X 71G;36; CAJA ;1; -   ; -   ;;;JAIKER QUINTERO;CESARIO PARRA;CLIENTE NO DISPONIBLE;FISICO;VENTAS;EDO. LARA;CALL CENTER I;JOHANA CAMACHO;;SI;REENVIO - AUTORIZADO POR RUBEN
50246;2030317;27/3/26;3;J-085189777;27/3/26;25/3/26;DROGUERIA NENA, C.A;GG0715;GOMITAS GUANDY MARACUYA 36P X 71G;36; CAJA ;1; -   ; -   ;;;JAIKER QUINTERO;CESARIO PARRA;CLIENTE NO DISPONIBLE;FISICO;VENTAS;EDO. LARA;CALL CENTER I;JOHANA CAMACHO;;SI;REENVIO - AUTORIZADO POR RUBEN
50246;2030317;27/3/26;3;J-085189777;27/3/26;25/3/26;DROGUERIA NENA, C.A;GG0716;GOMITAS GUANDY TIBUROLOCOS 36P X 71G;36; CAJA ;3; -   ; -   ;;;JAIKER QUINTERO;CESARIO PARRA;CLIENTE NO DISPONIBLE;FISICO;VENTAS;EDO. LARA;CALL CENTER I;JOHANA CAMACHO;;SI;REENVIO - AUTORIZADO POR RUBEN
50246;2030317;27/3/26;3;J-085189777;27/3/26;25/3/26;DROGUERIA NENA, C.A;GG0717;GOMITAS GUANDY GUSANITOS 36P X 71G;36; CAJA ;6; -   ; -   ;;;JAIKER QUINTERO;CESARIO PARRA;CLIENTE NO DISPONIBLE;FISICO;VENTAS;EDO. LARA;CALL CENTER I;JOHANA CAMACHO;;SI;REENVIO - AUTORIZADO POR RUBEN
50246;2030317;27/3/26;3;J-085189777;27/3/26;25/3/26;DROGUERIA NENA, C.A;RF1239;CARAMELO FREEGELLS SANDÍA 36D X 12U;36; CAJA ;1; -   ; -   ;;;JAIKER QUINTERO;CESARIO PARRA;CLIENTE NO DISPONIBLE;FISICO;VENTAS;EDO. LARA;CALL CENTER I;JOHANA CAMACHO;;SI;REENVIO - AUTORIZADO POR RUBEN
50246;2030317;27/3/26;3;J-085189777;27/3/26;25/3/26;DROGUERIA NENA, C.A;RG2120;CHICLE FREEGELLS FRESA 12D X 15U;12; CAJA ;1; -   ; -   ;;;JAIKER QUINTERO;CESARIO PARRA;CLIENTE NO DISPONIBLE;FISICO;VENTAS;EDO. LARA;CALL CENTER I;JOHANA CAMACHO;;SI;REENVIO - AUTORIZADO POR RUBEN
50116;2030318;25/3/26;3;J-407487345;27/3/26;19/3/26;INVERSIONES CASA TORTA CANDELARIA,C.A.;DG1216;GOMITAS TAJADAS DE SANDIAS ACIDAS 12P X 1KG;12; PAQ. ; -   ; -   ;1;;;ISAAC LOPEZ;CESARIO PARRA;FALTANTE;FINANCIERO;OTROS;DISTRITO CAPITAL;AV - CAPITAL IV;HAROLDO ZAPATA;;NO;01 PAQ. FALTANTE - SE QUEDA CON LA CAJA
49939;2030319;23/3/26;3;J-298782366;30/3/26;12/3/26;AUTOMERCADOS FRESCO MARKET AFN, C.A.;DT1510;TANDY FRUIT PUNCH 8D X 15U;8; CAJA ;1; -   ; -   ;L201125;19/11/27;JAILE QUINTERO;CESARIO PARRA;FALTANTE;FISICO;OTROS;EDO. MIRANDA;AV - CAPITAL III;VACANTE AV - CAPITAL III;;SI;01 UND. FALTANTE - DEVUELVE CAJA
50082;2030320;23/3/26;3;J-085189777;30/3/26;18/3/26;DROGUERIA NENA, C.A;RF1237;CARAMELO FREEGELLS FRUTAS TROPICALES 36D X 12U;36; CAJA ;3; -   ; -   ;;1/6/27;JAIKER QUINTERO;CESARIO PARRA;CPE NO ACTUALIZADO;FISICO;COMPRAS;EDO. LARA;CALL CENTER I;JOHANA CAMACHO;;SI;CPE NO ACTUALIZADO - DEVUELVE CAJAS
49979;2030321;23/3/26;3;J-501329842;30/3/26;13/3/26;DRINKS AND FOOD, C.A.;GM1001;MARSHMALLOWS MULTICOLOR 70P X 100G;70; CAJA ;8; -   ; -   ;L90030;14/5/26;FERNANDO MARQUEZ;FLETY EXPRESS DEL CENTRO;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. ANZOÁTEGUI;EN - NVA. ESPARTA;AV - NUEVA ESPARTA I;;SI;FECHA VENCIMIENTO
49974;2030322;23/3/26;3;J-311309250;30/3/26;13/3/26;CONFITERIA LA PERLA DEL CARIBE COPECA C.A.;BD1230;AREQUIPE CAMPONESA 12U X 300G;12; UND. ; -   ; -   ;1;;;FERNANDO MARQUEZ;FLETY EXPRESS DEL CENTRO;FALTANTE;FINANCIERO;OTROS;EDO. NUEVA ESPARTA;EN - NVA. ESPARTA;ANNY FLORES;;NO;01 UND. FALTANTE - SE QUEDA CON LA CAJA
49953;2030323;23/3/26;3;J-402053398;30/3/26;12/3/26;EL MARASH, C.A.;DI3006;DI CHOCO DIAMANTE 6 36C X 6U;36; CAJA ;1; -   ; -   ;;;LEIVIS RIERA;FLETY EXPRESS DEL CENTRO;PEDIDO DUPLICADO;FISICO;VENTAS;EDO.BOLIVAR;AV - BOLIVAR I;VACANTE AV - BOLIVAR I;;SI;PEDIDO DUPLICADO
49953;2030323;23/3/26;3;J-402053398;30/3/26;12/3/26;EL MARASH, C.A.;RF1230;CARAMELO FREEGELLS EXTRA FUERTE 36D X 12U;36; CAJA ;2; -   ; -   ;;1/6/28;LEIVIS RIERA;FLETY EXPRESS DEL CENTRO;PEDIDO DUPLICADO;FISICO;VENTAS;EDO.BOLIVAR;AV - BOLIVAR I;VACANTE AV - BOLIVAR I;;SI;PEDIDO DUPLICADO
49953;2030323;23/3/26;3;J-402053398;30/3/26;12/3/26;EL MARASH, C.A.;WH1003;TUBIS 12D X 24P;12; CAJA ;1; -   ; -   ;L618301;15/1/27;LEIVIS RIERA;FLETY EXPRESS DEL CENTRO;PEDIDO DUPLICADO;FISICO;VENTAS;EDO.BOLIVAR;AV - BOLIVAR I;VACANTE AV - BOLIVAR I;;SI;PEDIDO DUPLICADO
49582;2030324;24/3/26;2;J-506319594;30/3/26;26/2/26;ALIMENTOS VIRGEN DE FATIMA, C.A.;JJ0302;FUNKEE DIPS LIMON/FRESA 12D X 24U;12; DISPLAY ; -   ;1; -   ;;;HENRY ITRIAGO;FLETEANDO;FALTANTE;FINANCIERO;OTROS;EDO. ANZOÁTEGUI;AV - ORIENTE NORTE III;JULIO AGUILERA;;NO;01 DISPLAY FALTANTE - SE QUEDA CON LA CAJA
50050;2030325;24/3/26;3;J-402053398;30/3/26;17/3/26;EL MARASH, C.A.;RF1230;CARAMELO FREEGELLS EXTRA FUERTE 36D X 12U;36; CAJA ;1; -   ; -   ;;1/6/28;LUIS FLORES;TRANSCARGO H.V, C,A;MERCANCIA NO SOLICITADA;FISICO;VENTAS;EDO.BOLIVAR;AV - BOLIVAR I;VACANTE AV - BOLIVAR I;;SI;MERCANCIA NO SOLICITADA POR EL CLIENTE
50048;2030326;24/3/26;3;J-500374518;30/3/26;17/3/26;IMPORTADORA EL TIO AMMI IV, C.A;GM1004;MARSHMALLOWS MINI MULTICOLOR 70P X 100G;70; CAJA ;1; -   ; -   ;L90032;24/5/26;YORMAN RAMOS;TRANSCARGO H.V, C,A;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. BOLIVAR;AV - CAPITAL III;MAYERLY TORRES;;SI;FECHA VENCIMIENTO
49893;2030327;23/3/26;3;J-500199759;30/3/26;10/3/26;FORUM SUPER MAYORISTA,C.A;WP3665;GELATINA WYNCO PIÑA 36U X 25G;36; CAJA ;1; -   ; -   ;L0113799;29/4/27;LEOMAR BADELL;BADELL;MERCANCIA NO SOLICITADA;FISICO;VENTAS;EDO. MIRANDA;FORUM;FORUM;;SI;MERCANCIA NO SOLICITADA POR EL CLIENTE
49905;2030328;23/3/26;3;J-413107724;30/3/26;11/3/26;SUPERMERCADO EL BOSQUE, C.A;GM1001;MARSHMALLOWS MULTICOLOR 70P X 100G;70; CAJA ;1; -   ; -   ;L90031;24/5/26;PLACIDO GUEVARA;PLACIDO GUEVARA;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. ARAGUA;AV - CARABOBO III;CESAR MENDEZ;;SI;FECHA VENCIMIENTO
50095;2030329;23/3/26;3;J-307145757;30/3/26;19/3/26;COMERCIALIZADORA KROMI MARKET C.A.;GM1001;MARSHMALLOWS MULTICOLOR 70P X 100G;70; CAJA ;2; -   ; -   ;L90031;24/5/26;LEOMAR BADELL;BADELL;MERCANCIA NO SOLICITADA;FISICO;VENTAS;EDO. CARABOBO;AV - CARABOBO III;CESAR MENDEZ;;SI;MERCANCIA NO SOLICITADA POR EL CLIENTE
50105;2030330;24/3/26;3;J-500374518;30/3/26;19/3/26;IMPORTADORA EL TIO AMMI IV, C.A;GM1001;MARSHMALLOWS MULTICOLOR 70P X 100G;70; CAJA ;1; -   ; -   ;L72614;3/4/26;ISAAC LOPEZ;CESARIO PARRA;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. BOLIVAR;AV - CAPITAL III;MAYERLY TORRES;;SI;FECHA VENCIMIENTO
50108;2030331;24/3/26;3;J-500374461;30/3/26;19/3/26;IMPORTADORA EL TIO AMMI II, C.A;GM1001;MARSHMALLOWS MULTICOLOR 70P X 100G;70; CAJA ;1; -   ; -   ;L72614;3/4/26;ISAAC LOPEZ;CESARIO PARRA;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. BOLIVAR;AV - CAPITAL III;MAYERLY TORRES;;SI;FECHA VENCIMIENTO
50093;2030332;23/3/26;3;J-307145757;30/3/26;19/3/26;COMERCIALIZADORA KROMI MARKET C.A.;RF3091;COUGH DROPS FREEGELLS FRESA 9P X 30U;9; CAJA ;2; -   ; -   ;L24100;1/4/26;LEOMAR BADELL;BADELL;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. CARABOBO;AV - CARABOBO III;CESAR MENDEZ;;SI;FECHA VENCIMIENTO
50093;2030332;23/3/26;3;J-307145757;30/3/26;19/3/26;COMERCIALIZADORA KROMI MARKET C.A.;RF3095;COUGH DROPS FREEGELLS VITAMIN C 9P X 30U;9; CAJA ;1; -   ; -   ;L24095;1/4/26;LEOMAR BADELL;BADELL;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. CARABOBO;AV - CARABOBO III;CESAR MENDEZ;;SI;FECHA VENCIMIENTO
50092;2030333;23/3/26;3;J-307145757;30/3/26;19/3/26;COMERCIALIZADORA KROMI MARKET C.A.;RF3095;COUGH DROPS FREEGELLS VITAMIN C 9P X 30U;9; CAJA ;1; -   ; -   ;L24095;1/4/26;LEOMAR BADELL;BADELL;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. CARABOBO;AV - CARABOBO III;CESAR MENDEZ;;SI;FECHA VENCIMIENTO
49636;2030334;23/3/26;2;J-409417123;30/3/26;27/2/26;SUPERMERCADO LAS PALMERAS C.A;PC1001;PAPA CRUNCH ORIGINAL 24U X 100G;24; CAJA ;1; -   ; -   ;LWP0125;18/4/26;HENRY ITRIAGO;FLETEANDO;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. ANZOÁTEGUI;AV - ANZOATEGUI I;JONATHAN LUNAR;;SI;FECHA VENCIMIENTO
33701;2030335;25/3/26;3;J-408066106;30/3/26;23/3/26;DISTRIBUIDORA NINAROM 2021, C.A;GM1001;MARSHMALLOWS MULTICOLOR 70P X 100G;70; CAJA ;50; -   ; -   ;L90031;24/5/26;YORMAN RAMOS;TRANSCARGO H.V, C,A;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. MIRANDA;EN - CAPITAL I;GUSTAVO DIAZ;;SI;FECHA VENCIMIENTO
33704;2030336;25/3/26;3;J-504493724;30/3/26;23/3/26;INVERSIONES TH17, C.A;GM1001;MARSHMALLOWS MULTICOLOR 70P X 100G;70; CAJA ;2; -   ; -   ;L90031;24/5/26;YORMAN RAMOS;TRANSCARGO H.V, C,A;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. MIRANDA;AV - CAPITAL IV;HAROLDO ZAPATA;;SI;FECHA VENCIMIENTO
33645;2030337;25/3/26;3;J-504274771;30/3/26;23/3/26;DOBLE R DISTRIBUIDORA, C.A.;GM1001;MARSHMALLOWS MULTICOLOR 70P X 100G;70; CAJA ;2; -   ; -   ;L90031;24/5/26;YORMAN RAMOS;TRANSCARGO H.V, C,A;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. MIRANDA;AV - CAPITAL IV;HAROLDO ZAPATA;;SI;FECHA VENCIMIENTO
33706;2030338;25/3/26;3;J-507033147;30/3/26;23/3/26;SUPERMERCADO GRAN VECINO, C.A;DI1001;DI CHOCO DISPLAY 8D X 12P;8; CAJA ;1; -   ; -   ;LWJ1225;14/6/27;JAILE QUINTERO;CESARIO PARRA;MERCANCIA NO SOLICITADA;FISICO;VENTAS;DISTRITO CAPITAL;AV - CAPITAL I;JONATHAN RENGIFO;;SI;MERCANCIA NO SOLICITADA POR EL CLIENTE
33652;2030339;25/3/26;3;J-501443726;30/3/26;23/3/26;COMERCIAL GRAN WINNER 2021 C.A;DP1024;CARAMELO MINI 8 PASTILLA 18P X 100U;18; CAJA ;2; -   ; -   ;L011225;1/12/27;JAILE QUINTERO;CESARIO PARRA;MERCANCIA NO SOLICITADA;FISICO;VENTAS;DISTRITO CAPITAL;AV - CAPITAL I;JONATHAN RENGIFO;;SI;MERCANCIA NO SOLICITADA POR EL CLIENTE
33652;2030339;25/3/26;3;J-501443726;30/3/26;23/3/26;COMERCIAL GRAN WINNER 2021 C.A;JD1880;DUCREAM SMILE 18D X 18U;18; CAJA ;1; -   ; -   ;L250207;7/8/26;JAILE QUINTERO;CESARIO PARRA;MERCANCIA NO SOLICITADA;FISICO;VENTAS;DISTRITO CAPITAL;AV - CAPITAL I;JONATHAN RENGIFO;;SI;MERCANCIA NO SOLICITADA POR EL CLIENTE
33642;2030340;25/3/26;3;J-503131640;30/3/26;23/3/26;INVERSIONES PANDA MARKET 888 C.A.;CF2036;CHOCO FORTE 36P X 200G;36; PAQ. ; -   ; -   ;2;;;JAILE QUINTERO;CESARIO PARRA;FALTANTE;FINANCIERO;OTROS;DISTRITO CAPITAL;AV - CAPITAL I;JONATHAN RENGIFO;;NO;02 PAQS. FALTANTES - SE QUEDA CON LA CAJA
33395;2030341;24/3/26;3;J-503217936;30/3/26;17/3/26;SUPERMERCADO MAX ORIENTAL, C.A;RF3095;COUGH DROPS FREEGELLS VITAMIN C 9P X 30U;9; CAJA ;1; -   ; -   ;L24095;1/4/26;LUIS FLORES;TRANSCARGO H.V, C,A;FECHA VENCIMIENTO;FISICO;VENTAS;EDO.BOLIVAR;AV - BOLIVAR I;VACANTE AV - BOLIVAR I;;SI;FECHA VENCIMIENTO
74283;2030342;24/3/26;3;J-000202001;30/3/26;19/3/26;FARMATODO, C.A.;RF1235;CARAMELO FREEGELLS VIT.C 36D X 12U;36; CAJA ;2; -   ; -   ;;;WILLIAM PEREZ;FLETY EXPRESS DEL CENTRO;FALTANTE;FISICO;LOGISTICA;DISTRITO CAPITAL;FARMATODO;FARMATODO;;NO;CRUCE DE MERCANCIA AL CLIENTE LE FALTARON DOS CAJAS DEL SKU RF1235, EN SU LUGAR LE LLEGARON DOS CAJAS RF1233 - CARAMELO FREEGELLS CEREZA 36D X 12U - V.12/2027
33527;2030343;24/3/26;3;J-502409637;30/3/26;19/3/26;GRAN INNOVA CENTER, C.A;GM1001;MARSHMALLOWS MULTICOLOR 70P X 100G;70; CAJA ;1; -   ; -   ;L90031;24/5/26;ISAAC LOPEZ;CESARIO PARRA;FECHA VENCIMIENTO;FISICO;VENTAS;DISTRITO CAPITAL;AV - CAPITAL I;JONATHAN RENGIFO;;SI;FECHA VENCIMIENTO
33448;2030344;23/3/26;3;J-500630697;30/3/26;18/3/26;ALMACEN MULTI UNIÓN,C.A;WF1023;CHUPA POP SURTIDO 14P X 24U;14; PAQ. ; -   ; -   ;1;L25317;1/5/26;LEOMAR BADELL;BADELL;DAÑADO;FINANCIERO;OTROS;EDO. CARABOBO;AV - CARABOBO I;LUIS FERRER;;SI;01 PAQ. AVERIADO - SE QUEDA CON LA CAJA
33217;2030345;23/3/26;3;J-409990001;30/3/26;11/3/26;COMERCIAL TINITO BARCELONA, C.A.;GM1001;MARSHMALLOWS MULTICOLOR 70P X 100G;70; CAJA ;1; -   ; -   ;L90031;24/5/26;HENRY ITRIAGO;FLETEANDO;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. ANZOÁTEGUI;EN - ORIENTE NORTE;JOSE CANACHE;;SI;FECHA VENCIMIENTO
33393;2030346;24/3/26;3;J-506273608;30/3/26;17/3/26;CONFITERIA SEMAFORO, C.A;GM1001;MARSHMALLOWS MULTICOLOR 70P X 100G;70; CAJA ;2; -   ; -   ;L90032;24/5/26;YORMAN RAMOS;TRANSCARGO H.V, C,A;FECHA VENCIMIENTO;FISICO;VENTAS;EDO.BOLIVAR;AV - BOLIVAR I;VACANTE AV - BOLIVAR I;;SI;FECHA VENCIMIENTO
32993;2030347;24/3/26;3;J-506144310;30/3/26;4/3/26;INVERSIONES MACI, C.A;WH1404;PONQUECITOS CHOCOBEANS CHOCOLATE 12D X 10U;12; CAJA ;2; -   ; -   ;;;HENRY ITRIAGO;FLETEANDO;FALTANTE;FISICO;LOGISTICA;EDO. SUCRE;AV - SUCRE I;GIAN CALVO;;NO;NO SALIO DE WYNCO
73937;2030348;23/3/26;3;J-500199759;30/3/26;13/3/26;FORUM SUPER MAYORISTA,C.A;MT3083;CROSTATA LIMON 30P X 80G;30; CAJA ;1; -   ; -   ;LC35025B06;16/12/26;LEIVIS RIERA;FLETY EXPRESS DEL CENTRO;FALTANTE;FISICO;OTROS;EDO. MIRANDA;FORUM;FORUM;;SI;01 PAQ. FALTANTE - DEVUELVE CAJA
33502;2030349;23/3/26;3;J-409661636;30/3/26;19/3/26;INVERSIONES IYEFA 2017 C. A;GM1001;MARSHMALLOWS MULTICOLOR 70P X 100G;70; CAJA ;11; -   ; -   ;L90031;24/5/26;DANIEL PEREZ;INNOVA;FECHA VENCIMIENTO;FISICO;VENTAS;DISTRITO CAPITAL;EN - CAPITAL I;GUSTAVO DIAZ;;SI;FECHA VENCIMIENTO
33403;2030350;23/3/26;3;J-306689966;30/3/26;17/3/26;LA PRIMERA DE OCCIDENTE C.A;PC0601;PAPA CRUNCH ORIGINAL 24U X 60G;24; CAJA ;3; -   ; -   ;LWP0225;3/5/26;FERNANDO APONTE;INNOVA;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. ZULIA;EN - OCCIDENTE;EDUARDO CHANGO;;SI;FECHA VENCIMIENTO
33403;2030350;23/3/26;3;J-306689966;30/3/26;17/3/26;LA PRIMERA DE OCCIDENTE C.A;PC0603;PAPA CRUNCH CREMA Y CEBOLLA 24U X 60G;24; CAJA ;5; -   ; -   ;LWP0225;3/5/26;FERNANDO APONTE;INNOVA;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. ZULIA;EN - OCCIDENTE;EDUARDO CHANGO;;SI;FECHA VENCIMIENTO
33403;2030350;23/3/26;3;J-306689966;30/3/26;17/3/26;LA PRIMERA DE OCCIDENTE C.A;PC0607;PAPA CRUNCH QUESO 24U X 60G;24; CAJA ;3; -   ; -   ;LWP0225;3/5/26;FERNANDO APONTE;INNOVA;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. ZULIA;EN - OCCIDENTE;EDUARDO CHANGO;;SI;FECHA VENCIMIENTO
33403;2030350;23/3/26;3;J-306689966;30/3/26;17/3/26;LA PRIMERA DE OCCIDENTE C.A;WF2201;GOMITAS WYNCO BURGER 12D X 24U;12; CAJA ;2; -   ; -   ;LWP0225;1/7/26;FERNANDO APONTE;INNOVA;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. ZULIA;EN - OCCIDENTE;EDUARDO CHANGO;;SI;FECHA VENCIMIENTO
33403;2030350;23/3/26;3;J-306689966;30/3/26;17/3/26;LA PRIMERA DE OCCIDENTE C.A;WF2203;GOMITAS WYNCO HOT DOG 12D X 24U;12; CAJA ;2; -   ; -   ;LWP0225;1/7/26;FERNANDO APONTE;INNOVA;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. ZULIA;EN - OCCIDENTE;EDUARDO CHANGO;;SI;FECHA VENCIMIENTO
33403;2030350;23/3/26;3;J-306689966;30/3/26;17/3/26;LA PRIMERA DE OCCIDENTE C.A;WF2205;GOMITAS WYNCO PIZZA 12D X 24U;12; CAJA ;2; -   ; -   ;LWP0225;24/6/26;FERNANDO APONTE;INNOVA;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. ZULIA;EN - OCCIDENTE;EDUARDO CHANGO;;SI;FECHA VENCIMIENTO
33505;2030351;23/3/26;3;J-401756727;30/3/26;19/3/26;COMERCIAL WEI SHENG, C.A.;WF4037;MARSHMALLOW TWISTS MULTIPACK 24P X 12U;48; CAJA ;2; -   ; -   ;LWE0725;8/7/27;CARLOS RANGEL;INNOVA;MERCANCIA NO SOLICITADA;FISICO;VENTAS;EDO. LARA;AV - LARA - YARACUY I;VACANTE AV - LARA - YARACUY I;;SI;MERCANCIA NO SOLICITADA POR EL CLIENTE
33504;2030352;23/3/26;3;J-407771639;30/3/26;19/3/26;@MUNDOREPOSTERO11, C.A.;WG1140;GALLETAS DE MANTEQUILLA MIX ORIGINAL 24U X 114G;24; CAJA ;1; -   ; -   ;;4/5/26;DANIEL PEREZ;INNOVA;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. MIRANDA;AV - CAPITAL IV;HAROLDO ZAPATA;;SI;FECHA VENCIMIENTO
33504;2030352;23/3/26;3;J-407771639;30/3/26;19/3/26;@MUNDOREPOSTERO11, C.A.;WG2700;GALLETAS DE MANTEQUILLA MIX ORIGINAL 12U X 270G;12; CAJA ;1; -   ; -   ;;7/5/26;DANIEL PEREZ;INNOVA;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. MIRANDA;AV - CAPITAL IV;HAROLDO ZAPATA;;SI;FECHA VENCIMIENTO
33504;2030352;23/3/26;3;J-407771639;30/3/26;19/3/26;@MUNDOREPOSTERO11, C.A.;GM2555;MARSHMALLOWS BOMBONES NAPOLITANO 30P X 225G;30; CAJA ;1; -   ; -   ;L90755;15/5/26;DANIEL PEREZ;INNOVA;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. MIRANDA;AV - CAPITAL IV;HAROLDO ZAPATA;;SI;FECHA VENCIMIENTO
33504;2030352;23/3/26;3;J-407771639;30/3/26;19/3/26;@MUNDOREPOSTERO11, C.A.;GM2557;MARSHMALLOWS BOMBONES ROSA & BLANCO 30P X 225G;30; CAJA ;1; -   ; -   ;L79141;21/4/26;DANIEL PEREZ;INNOVA;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. MIRANDA;AV - CAPITAL IV;HAROLDO ZAPATA;;SI;FECHA VENCIMIENTO
74166;2030353;23/3/26;3;J-500199759;30/3/26;18/3/26;FORUM SUPER MAYORISTA,C.A;WS0301;CRISPY POP CARAMELO 18U X 120G;18; CAJA ;1; -   ; -   ;;;JAIKER QUINTERO;CESARIO PARRA;FALTANTE;FISICO;LOGISTICA;EDO. MIRANDA;FORUM;FORUM;;NO;NO SALIO DE WYNCO
74166;2030353;23/3/26;3;J-500199759;30/3/26;18/3/26;FORUM SUPER MAYORISTA,C.A;WS0304;CRISPY POP CHOCOLATE 18U X 120G;18; CAJA ;1; -   ; -   ;;;JAIKER QUINTERO;CESARIO PARRA;FALTANTE;FISICO;LOGISTICA;EDO. MIRANDA;FORUM;FORUM;;NO;NO SALIO DE WYNCO
74165;2030354;23/3/26;3;J-500199759;30/3/26;18/3/26;FORUM SUPER MAYORISTA,C.A;WP3663;GELATINA WYNCO FRESA 36U X 25G;36; CAJA ;1; -   ; -   ;L0113801;4/5/27;JAIKER QUINTERO;CESARIO PARRA;MERCANCIA NO SOLICITADA;FISICO;VENTAS;EDO. MIRANDA;FORUM;FORUM;;SI;MERCANCIA NO SOLICITADA POR EL CLIENTE
74168;2030355;23/3/26;3;J-500199759;30/3/26;18/3/26;FORUM SUPER MAYORISTA,C.A;WS0301;CRISPY POP CARAMELO 18U X 120G;18; CAJA ;2; -   ; -   ;;;JAIKER QUINTERO;CESARIO PARRA;FALTANTE;FISICO;LOGISTICA;EDO. MIRANDA;FORUM;FORUM;;SI;NO SALIO DE WYNCO
74167;2030356;23/3/26;3;J-500199759;30/3/26;18/3/26;FORUM SUPER MAYORISTA,C.A;WS0304;CRISPY POP CHOCOLATE 18U X 120G;18; CAJA ;1; -   ; -   ;;;JAIKER QUINTERO;CESARIO PARRA;FALTANTE;FISICO;LOGISTICA;EDO. MIRANDA;FORUM;FORUM;;SI;NO SALIO DE WYNCO
74245;2030357;23/3/26;3;J-500199759;30/3/26;19/3/26;FORUM SUPER MAYORISTA,C.A;MT1602;TARTALETA ISABELA CHOCOLATE BLANCO 50P X 140G;50; CAJA ;2; -   ; -   ;LC31625B04;12/11/26;JAILE QUINTERO;CESARIO PARRA;MERCANCIA NO SOLICITADA;FISICO;VENTAS;EDO. MIRANDA;FORUM;FORUM;;SI;01 PAQS. FALTANTE DEVUELVE CAJA POR NO ESTAR SOLICITADA
33493;2030358;26/3/26;3;V-197094229;30/3/26;19/3/26;YOHAN JOSE ARMAS VASQUEZ (INVERSIONES JOSE ARMAS 2016, F.P);RF0100;CARAMELO FREEGELLS INDIVIDUAL EXTRA FUERTE 24P X 101U;24; DISPLAY ; -   ;1; -   ;;;VICTOR RODRIGUEZ;CESARIO PARRA;FALTANTE;FINANCIERO;OTROS;EDO. GUÁRICO;AV - GUARICO I;CARLOS GOMEZ;;NO;01 PAQ. FALTANTE - SE QUEDA CON LA CAJA
33416;2030359;23/3/26;3;J-506107465;30/3/26;17/3/26;SUPER CENTRO CORO C.A;CF5002;GRANULADO CHOCOLATE 20P X 500G;20; PAQ. ; -   ; -   ;2;;;FERNANDO APONTE;INNOVA;FALTANTE;FINANCIERO;OTROS;EDO. FALCÓN;AV - FALCON I;EDGAR HERRERA;;SI;02 PAQS. FALTANTES - SE QUEDA CON LA CAJA
